quadro,x_cm,y_cm
1611,21.94,29.86
1612,40.94,35.35
1613,32.83,5.01
1614,40.91,32.66
1615,14.86,38.37
1616,47.25,24.39
1617,12.96,25.95
1618,15.4,28.12
1622,21.0,36.66
1623,0.48,26.44
1624,4.96,31.11
1627,21.0,26.65
1628,26.34,30.0
1629,23.06,4.84
1630,12.18,22.88
1631,39.95,10.41
1632,31.45,26.96
1633,3.44,32.53
1637,2.25,30.87
1638,27.78,21.59
1639,9.44,29.94
1640,4.39,7.54
1641,19.42,10.94
1642,21.0,24.15
1643,29.4,26.03
1644,9.08,8.37
1645,45.49,3.09
1646,20.74,12.84
1647,22.05,17.95
1648,21.0,30.69
1651,13.28,12.0
1652,44.47,14.28
1653,39.51,35.21
1654,1.17,30.21
1655,10.08,32.05
1656,0.81,17.35
1657,8.19,22.75
1658,17.46,26.87
1659,20.2,25.96
1660,38.52,26.52
1661,18.69,14.12
1662,16.53,22.74
1663,46.83,31.52
1664,19.44,22.77
1668,17.8,1.4
1669,38.82,23.19
1673,5.26,32.36
1674,19.87,18.44
1677,38.64,35.8
1678,36.71,16.49
1679,18.47,29.84
1680,12.8,21.17
1681,21.0,25.08
1682,9.75,5.37
1683,31.92,16.12
1684,16.1,23.31
1685,31.42,26.99
1686,21.0,23.07
1687,2.72,34.08
1688,18.14,24.13
1689,41.6,28.94
1690,21.37,18.35
1691,45.38,14.4
1692,0.62,27.81
1696,15.11,25.68
1697,1.78,31.67
1698,26.64,29.41
1702,15.74,24.99
1703,14.87,29.7
1704,35.91,25.39
1705,13.85,26.52
1706,13.85,36.6
1707,44.1,7.46
1708,16.48,24.87
1709,15.52,22.73
1710,4.58,37.52
1711,8.71,34.3
1712,42.36,14.55
1713,18.04,27.09
1714,1.84,34.8
1715,17.36,15.68
1720,2.83,4.64
1721,18.58,16.63
1722,15.46,20.21
1723,22.22,21.01
1724,28.82,30.76
1725,29.14,30.66
1726,18.78,26.26
1727,18.44,19.73
1728,15.15,26.63
1729,28.43,0.89
1730,21.0,31.22
1731,5.27,30.16
1732,23.62,25.03
1733,13.0,25.5
1734,19.5,17.07
1735,12.96,24.2
1736,25.16,29.52
1737,41.91,0.58
1738,45.07,15.88
1739,13.09,25.56
1740,0.86,13.89
1741,21.0,29.11
1742,30.22,31.72
1743,8.8,0.37
1744,3.04,37.14
1745,21.0,25.25
1746,47.59,16.07
1747,16.27,36.9
1748,31.4,24.88
1749,12.35,22.75
1750,18.86,3.98
1751,25.3,27.12
1752,5.04,30.04
1753,20.13,18.27
1754,17.13,39.71
1755,21.0,36.77
1756,13.75,25.47
1757,18.64,24.01
1758,20.01,18.43
1759,14.76,36.18
1760,32.76,37.69
1761,29.84,6.6
1762,10.74,31.39
1763,9.82,33.43
1764,33.1,24.35
1765,23.53,30.11
1766,27.66,29.24
1767,18.3,22.98
1768,36.22,13.9
1769,2.98,36.25
1770,9.89,35.69
1771,26.88,31.1
1772,7.06,33.1
1773,15.03,25.66
1774,21.0,37.6
1775,27.9,29.81
1778,39.99,33.82
1779,26.04,24.21
1780,7.85,25.11
1783,16.49,36.75
1784,6.54,29.19
1785,21.53,29.9
1786,15.19,8.13
1787,3.56,15.1
1788,45.17,20.13
1789,9.19,30.21
1790,5.23,31.39
1791,34.76,30.73
1792,11.37,35.74
1793,21.0,28.69
1794,35.82,36.51
1795,21.57,37.76
1796,13.65,36.58
1797,5.8,37.21
1798,21.0,31.69
1799,18.96,19.04
1800,41.9,6.71
1801,19.76,31.88
1802,42.83,12.45
1803,16.0,22.32
1804,35.54,7.43
1805,25.84,1.52
1806,20.56,31.93
1807,44.67,31.88
1808,6.8,9.2
1811,22.21,35.65
1812,15.16,22.64
1813,15.62,36.08
1814,13.61,31.75
1815,15.2,25.54
1816,15.87,23.11
1817,0.86,28.13
1818,18.45,24.2
1819,38.33,34.33
1820,25.48,27.05
1821,7.06,2.45
1822,22.39,37.57
1823,21.0,34.58
1824,27.16,15.74
1825,25.58,29.78
1826,40.99,16.99
1827,20.4,33.2
1828,42.3,31.87
1829,20.55,35.02
1830,17.25,25.6
1831,31.95,34.38
1832,14.03,8.43
1833,21.0,34.93
1834,21.0,25.11
1835,15.15,38.0
1836,13.63,29.78
1837,2.55,28.11
1838,13.0,4.68
1839,18.65,24.72
1840,17.55,16.16
1841,1.25,33.62
1842,13.35,19.94
1845,21.0,36.85
1846,12.54,24.8
1847,14.44,26.93
1848,6.05,12.42
1849,17.55,26.52
1850,21.0,36.56
1851,29.68,30.94
1852,12.75,6.01
1853,15.23,25.55
1854,18.98,26.13
1855,3.65,6.15
1856,12.81,26.51
1857,9.67,27.98
1858,22.16,36.48
1859,5.9,11.45
1860,25.05,24.56
1861,6.51,31.96
1862,25.1,35.44
1863,16.42,19.05
1864,8.77,10.57
1865,20.34,36.91
1866,1.11,32.86
1869,11.08,33.78
1870,3.69,37.17
1871,1.04,31.44
1872,41.59,15.63
1873,20.26,25.32
1874,13.81,25.62
1875,14.58,22.78
1876,16.98,17.26
1877,15.59,37.85
1878,14.81,18.26
1879,35.67,21.46
1880,19.64,22.85
1881,9.16,26.92
1882,11.71,34.14
1883,12.4,24.3
1884,14.5,19.02
1885,19.55,22.64
1886,32.75,23.77
1887,7.65,7.78
1888,26.81,39.8
1889,15.54,23.97
1892,11.36,22.92
1893,27.63,6.79
1894,9.93,25.99
1895,16.82,26.22
1896,20.56,37.72
1897,42.42,37.31
1898,6.71,30.45
1899,42.17,5.01
1900,19.94,30.48
1901,10.44,35.2
1902,30.43,29.41
1903,0.56,37.31
1904,43.32,28.79
1905,12.56,35.94
1906,12.47,25.98
1907,21.0,26.73
1908,0.84,39.91
1909,4.22,27.11
1910,21.0,32.41
1911,10.07,26.55
1912,7.27,7.7
1913,13.43,11.52
1914,22.02,13.71
1915,10.74,38.25
1916,21.0,27.83
1917,38.35,28.56
1918,14.91,22.27
1919,15.13,25.65
1922,10.5,27.46
1923,19.82,24.53
1926,37.41,4.28
1927,17.78,27.13
1928,22.78,35.48
1929,15.83,37.84
1930,26.56,24.6
1931,45.9,14.96
1932,22.54,34.14
1933,14.33,24.46
1934,34.87,30.73
1935,15.0,38.15
1936,42.79,30.19
1937,32.54,33.16
1938,39.01,11.22
1939,23.68,22.57
1940,42.0,35.99
1941,20.43,26.54
1942,15.18,3.7
1943,13.89,24.84
1944,44.23,13.19
1945,31.59,35.69
1946,18.1,18.23
1947,38.74,9.44
1948,2.23,25.68
1949,30.31,32.72
1950,5.85,15.14
1953,6.57,22.57
1954,14.96,23.7
1955,2.0,30.95
1956,3.89,22.44
1957,12.05,23.47
1958,15.61,16.25
1959,35.05,23.8
1960,39.55,1.17
1961,15.99,24.57
1962,16.7,22.92
1963,14.43,24.54
1964,37.48,36.7
1965,18.51,27.64
1971,17.9,17.02
1972,8.71,37.0
1973,9.7,27.78
1974,19.02,18.48
1975,21.0,28.54
1976,5.69,27.81
1977,28.23,25.3
1978,17.93,23.66
1981,8.73,22.83
1982,15.77,36.12
1983,1.4,35.11
1984,28.79,25.71
1985,10.05,10.17
1986,31.57,35.48
1987,4.01,32.94
1990,36.87,23.47
1991,44.32,5.69
1994,1.96,14.12
1995,29.17,34.39
1996,2.09,30.02
1997,11.16,30.75
1998,6.84,35.11
1999,5.09,26.53
2000,15.05,25.27
2001,19.0,26.25
2002,37.46,23.01
2003,17.11,26.64
2004,23.42,31.44
2005,11.19,5.56
