quadro,x_cm,y_cm
1587,26.33,21.07
1588,35.18,2.14
1591,2.76,0.93
1595,24.0,38.31
1596,42.94,31.66
1597,18.23,25.11
1598,2.62,23.19
1599,17.57,14.77
1600,34.38,0.78
1601,17.57,20.31
1602,15.11,23.96
1603,22.78,27.31
1607,25.67,24.73
1608,6.04,30.35
1609,4.03,31.83
1610,19.07,14.61
1611,32.88,27.09
1612,19.49,33.19
1613,6.71,11.63
1614,16.95,20.47
1615,24.0,36.29
1616,24.0,29.67
1617,15.09,28.96
1618,19.21,7.56
1619,39.5,17.54
1620,35.0,2.96
1621,34.56,2.72
1622,24.0,38.25
1626,15.79,30.41
1627,46.99,34.73
1628,23.47,24.46
1629,21.18,24.44
1630,20.66,11.11
1631,32.87,25.25
1632,22.9,15.94
1633,24.0,36.19
1634,4.22,19.12
1635,43.04,34.18
1636,15.62,23.96
1637,27.42,34.07
1638,7.06,11.0
1639,3.95,14.91
1640,3.01,33.14
1641,25.13,30.46
1642,22.15,21.0
1643,16.14,27.41
1644,22.13,21.22
1645,23.64,24.28
1646,15.4,22.69
1647,20.25,23.4
1648,16.92,23.38
1649,40.8,22.61
1650,5.26,4.0
1651,20.95,21.59
1652,7.5,32.53
1653,22.71,24.99
1654,14.99,29.42
1655,4.65,26.42
1656,6.88,14.99
1657,18.96,0.35
1658,26.82,33.59
1659,0.9,2.94
1660,8.39,15.98
1661,21.33,21.09
1662,28.84,38.11
1665,25.1,31.1
1666,24.0,32.33
1667,31.96,2.18
1668,15.42,38.98
1669,24.0,24.64
1670,37.24,7.39
1671,17.11,3.83
1672,18.98,25.36
1673,15.59,25.12
1674,43.22,26.0
1675,20.37,21.67
1676,7.51,0.88
1677,23.05,22.2
1678,33.19,30.3
1679,17.77,19.65
1680,19.53,21.13
1683,14.26,38.09
1684,18.35,31.5
1685,25.94,38.13
1686,21.13,12.25
1690,6.61,10.97
1691,19.7,23.49
1692,38.8,38.35
1693,18.25,22.03
1694,17.83,14.49
1695,43.82,19.81
1696,27.54,25.11
1697,6.34,9.21
1700,14.3,24.24
1701,6.38,7.76
1702,20.17,23.78
1703,5.96,13.98
1704,21.25,23.87
1705,24.0,20.84
1706,22.41,24.92
1707,7.41,31.05
1711,12.63,21.18
1712,9.57,32.01
1713,7.52,8.17
1714,40.54,30.47
1715,29.65,24.37
1716,5.18,11.36
1717,11.51,2.19
1718,40.52,16.37
1719,2.17,19.32
1720,15.61,20.59
1721,42.48,23.56
1722,24.0,36.64
1723,22.62,22.86
1724,36.67,28.71
1725,20.17,15.56
1728,16.27,23.18
1729,16.74,20.38
1733,15.31,36.05
1734,11.54,6.72
1735,19.91,23.1
1736,7.17,7.18
1737,20.99,23.59
1738,16.53,29.19
1739,25.54,30.16
1740,3.89,33.12
1741,24.0,38.86
1742,24.0,29.87
1743,28.73,14.7
1744,26.88,34.54
1745,26.53,32.6
1746,24.0,38.83
1747,14.77,20.55
1748,18.46,13.74
1752,41.5,12.43
1755,31.5,16.62
1756,27.88,36.85
1757,10.98,13.62
1758,15.07,24.95
1759,30.98,28.33
1763,26.0,17.88
1764,15.13,34.58
1765,29.15,2.15
1766,16.04,20.54
1767,38.26,17.99
1768,6.06,10.93
1769,16.53,23.74
1770,36.07,37.91
1771,22.49,31.76
1772,24.0,26.55
1773,21.04,25.33
1774,9.62,7.63
1775,17.27,24.13
1776,4.97,29.37
1777,19.28,15.44
1778,26.23,27.66
1779,7.85,26.33
1780,20.42,14.62
1781,17.81,26.73
1782,38.09,33.88
1783,20.83,24.51
1786,17.3,14.48
1787,39.68,23.98
1788,2.11,29.22
1789,19.96,23.55
1790,23.02,24.05
1791,38.52,35.26
1792,19.14,25.17
1793,17.81,13.94
1794,8.25,24.54
1795,11.18,25.8
1796,1.8,38.54
1797,15.57,22.98
1798,39.35,25.29
1799,35.62,34.58
1800,31.54,25.04
1801,18.52,21.65
1802,12.69,37.9
1803,39.19,18.2
1804,30.21,30.07
1805,18.96,16.43
1806,1.77,25.5
1807,45.07,16.01
1808,31.4,24.57
1809,25.88,23.63
1810,5.97,6.97
1811,2.56,26.63
1812,39.6,2.66
1813,17.69,13.61
1814,33.64,31.57
1815,23.41,22.27
1816,16.34,36.45
1817,39.7,0.4
1818,30.32,32.17
1819,16.34,18.84
1820,37.69,33.61
1821,16.58,25.2
1822,18.22,16.43
1823,12.62,17.42
1824,47.17,27.54
1825,7.47,32.73
1826,3.4,19.75
1827,8.91,16.41
1828,28.06,21.76
1831,24.0,34.47
1834,29.56,39.49
1835,5.96,2.95
1836,24.0,25.67
1837,19.78,25.47
1838,21.32,32.56
1839,27.95,15.41
1840,42.28,28.51
1841,36.77,7.01
1842,8.43,25.42
1843,33.9,37.56
1844,31.94,24.43
1845,3.09,35.15
1846,34.04,34.63
1847,19.43,21.15
1848,14.7,32.51
1849,39.92,12.48
1850,26.72,1.32
1851,19.19,20.6
1852,15.03,32.03
1853,7.67,2.39
1854,2.43,6.75
1855,16.64,29.74
1856,31.3,11.62
1857,3.87,35.5
1858,43.16,24.29
1859,37.1,12.0
1860,24.43,38.86
1861,46.66,21.72
1862,32.95,8.16
1863,18.55,25.82
1867,6.93,38.35
1868,24.0,27.59
1869,43.46,25.89
1870,36.57,15.06
1871,21.61,23.52
1872,24.0,32.36
1873,31.06,5.67
1874,39.26,4.57
1875,31.18,9.08
1876,19.79,38.78
1877,25.04,32.64
1878,43.38,5.6
1879,18.61,24.48
1880,30.66,33.0
1881,2.29,39.29
1882,39.76,26.11
1883,18.32,23.15
1884,1.44,7.02
1885,17.53,21.14
1886,11.22,30.65
1887,30.71,11.07
1888,10.55,21.18
1889,4.03,35.37
1890,3.32,31.95
1891,19.94,34.29
1892,22.14,26.73
1893,4.42,5.01
1896,7.66,11.26
1897,39.95,1.69
1898,2.13,27.57
1901,42.84,33.16
1902,17.06,30.61
1903,9.38,24.37
1904,26.74,25.04
1905,12.52,38.29
1908,30.03,29.29
1909,24.0,38.33
1910,15.6,26.9
1911,36.89,30.22
1912,42.73,35.75
1913,14.68,22.01
1914,15.67,24.79
1915,19.94,16.0
1916,4.81,6.82
1917,17.83,15.62
1918,40.91,25.61
1919,16.1,30.1
1920,24.0,23.04
1921,24.0,31.86
1922,25.23,22.56
1923,6.78,28.05
1924,19.96,6.09
1925,19.43,22.98
1926,15.2,18.97
1927,20.32,24.79
1928,11.71,33.64
1929,19.52,17.86
1932,17.28,20.43
1933,3.73,21.99
1934,41.17,5.95
1935,36.77,6.26
1936,2.52,6.31
1937,24.0,28.99
1938,20.02,22.72
1939,39.35,38.81
1940,17.53,0.43
1941,25.5,3.79
1942,0.87,39.32
1943,25.26,26.1
1944,3.7,12.59
1945,44.32,8.44
1946,17.3,24.48
1947,16.87,25.72
1950,18.16,38.72
1951,35.0,21.13
1952,20.44,21.16
1953,11.27,10.18
1954,14.28,21.23
1955,32.85,34.72
1956,19.63,21.66
1957,11.25,34.49
1958,4.48,0.67
1962,22.85,25.66
1963,18.86,22.68
1964,4.68,38.59
1965,15.75,29.69
1968,20.05,38.75
1969,17.63,13.87
1970,22.69,21.17
1971,23.74,22.24
1972,34.88,21.41
1973,21.25,16.15
1974,22.87,37.15
1975,27.52,27.69
1976,45.1,29.13
1977,30.46,33.35
1978,6.06,15.4
1979,33.81,30.58
1980,6.37,31.85
1981,24.0,33.68
1982,41.29,28.65
1983,12.59,21.46
1984,28.52,23.85
1985,5.96,31.83
1986,1.58,7.64
1987,34.71,17.34
1988,5.53,14.62
1989,1.49,8.62
1990,19.75,33.74
1991,4.03,28.56
1992,13.73,34.52
1993,18.85,20.86
1994,30.59,3.74
1995,16.13,16.9
1996,2.7,6.76
2000,22.62,15.78
2001,35.73,20.97
2002,11.17,22.56
2003,26.38,8.42
2004,14.55,21.53
2005,22.12,15.55
2006,11.49,1.97
2007,20.0,22.68
2010,18.88,13.74
2011,29.51,29.45
2012,35.23,29.07
2013,6.57,12.4
2016,20.13,15.24
2017,44.07,16.34
2018,5.56,15.82
2019,17.53,21.98
2020,5.42,2.12
2021,40.09,38.15
2022,4.64,25.66
2023,6.82,13.36
2024,17.57,5.14
2025,3.09,8.11
2026,7.16,21.31
2027,39.84,2.36
2028,27.0,37.8
2029,42.17,8.55
2030,9.6,38.73
2031,21.96,24.61
2032,24.0,27.46
2033,15.69,20.63
2037,2.06,21.36
2038,30.72,5.2
2039,41.88,8.97
2040,16.26,23.31
2041,6.76,33.84
2042,16.8,25.19
2043,14.94,20.86
2046,16.06,32.02
2047,5.31,26.56
2050,13.66,27.83
2051,5.1,35.29
2055,16.23,5.96
2056,24.0,29.96
2057,10.76,21.77
2058,4.95,31.2
2062,32.0,10.78
2065,21.39,7.58
2066,45.43,16.72
2067,16.9,21.68
2068,44.18,1.91
2069,28.52,24.66
2070,45.05,28.82
2071,5.86,14.31
2072,18.11,13.89
2073,24.75,22.11
2074,15.24,9.65
2075,26.28,37.65
2076,8.78,21.57
2077,1.42,18.97
2078,27.55,7.15
2079,18.36,34.8
2080,41.58,21.95
2081,1.29,1.56
2082,4.49,21.57
2083,18.34,17.91
2084,33.91,13.83
2085,18.52,7.25
2086,4.03,31.28
2087,7.76,27.41
2088,39.36,26.01
2089,28.03,27.18
2090,22.02,28.15
2091,41.81,35.16
2092,38.59,8.22
2093,17.62,31.2
2094,33.56,21.27
2095,5.17,30.99
2096,22.75,24.46
2097,24.0,25.51
2098,22.21,25.06
2099,26.27,32.75
2100,40.35,30.18
2101,21.03,18.27
2102,26.4,28.44
2103,15.36,17.49
2104,20.03,30.2
2105,43.77,13.76
2106,17.95,17.76
2107,19.97,19.82
2108,27.04,9.19
2109,4.11,24.82
2110,44.18,2.68
2111,5.95,18.63
2112,24.74,37.6
2113,17.58,23.15
2114,39.22,18.97
2115,8.49,26.3
2116,47.1,32.2
2117,16.91,16.09
2118,3.02,2.75
2119,22.94,22.31
2120,27.23,35.68
2121,5.77,25.0
2122,42.05,25.97
2123,14.24,21.99
2124,17.5,16.55
2125,11.19,8.13
2126,7.66,25.34
2127,41.36,39.37
2128,46.05,34.02
2129,3.24,39.25
2130,33.39,30.72
2131,17.57,24.6
2132,13.49,34.23
2133,24.0,31.21
2134,7.05,10.13
2135,41.8,8.56
2136,15.51,12.32
2137,23.57,24.23
2138,22.96,22.82
2139,17.7,14.44
2140,17.18,24.33
2141,20.83,22.47
2142,24.78,24.58
