quadro,x_cm,y_cm
1556,38.01,15.57
1557,30.69,9.67
1558,8.89,24.53
1559,20.5,36.69
1560,40.56,9.81
1561,18.03,26.75
1562,24.0,35.72
1563,31.73,14.38
1564,21.22,25.83
1565,23.36,20.8
1566,19.08,26.06
1567,18.86,31.73
1568,17.38,27.99
1569,31.66,6.69
1570,34.7,9.44
1571,16.98,29.42
1572,17.22,24.69
1573,24.0,36.94
1574,20.14,10.5
1575,44.09,11.15
1576,29.82,23.45
1577,11.21,35.64
1578,40.46,1.19
1579,47.06,20.77
1580,13.41,24.63
1581,27.02,20.82
1582,20.52,24.07
1583,19.24,27.01
1584,18.29,22.63
1585,23.58,24.67
1586,12.43,36.62
1587,23.21,22.77
1588,39.99,37.48
1589,31.81,32.97
1590,14.24,31.71
1591,3.99,21.32
1592,16.86,22.07
1593,24.0,33.72
1594,39.43,26.5
1595,17.29,26.18
1596,24.0,32.5
1597,24.0,34.87
1600,21.59,37.25
1601,12.99,17.24
1602,19.34,31.3
1603,19.41,30.1
1604,34.97,9.5
1605,34.33,2.63
1606,11.09,38.56
1607,24.0,28.16
1608,17.85,22.58
1609,15.69,25.23
1610,23.52,26.31
1611,16.14,21.9
1612,1.77,35.15
1613,13.81,24.79
1614,38.9,1.95
1620,14.39,26.23
1621,40.13,23.56
1622,10.16,14.88
1623,21.3,37.72
1624,19.63,19.11
1627,15.62,25.23
1628,11.99,29.19
1629,16.76,27.39
1630,19.62,23.72
1631,17.36,26.93
1635,19.28,21.09
1642,39.38,14.26
1643,19.28,20.24
1644,17.06,24.23
1645,39.96,32.12
1646,39.92,13.91
1647,33.21,6.72
1648,21.59,27.29
1649,22.76,30.75
1650,17.7,35.69
1651,3.96,11.73
1652,20.56,32.95
1653,17.38,20.09
1654,17.0,25.14
1655,3.3,36.66
1656,17.79,28.25
1657,10.09,16.0
1658,21.22,27.07
1659,23.51,26.26
1660,47.6,15.45
1661,18.42,25.68
1662,4.9,31.12
1663,38.11,32.31
1664,6.81,30.35
1665,11.83,25.09
1666,23.09,27.84
1667,24.0,29.54
1668,36.6,21.97
1669,47.17,0.54
1670,13.0,27.22
1671,41.08,15.45
1672,12.91,13.07
1673,4.5,29.99
1674,11.79,26.45
1675,19.22,20.17
1676,16.01,36.32
1677,22.97,24.74
1678,13.09,3.5
1679,24.0,34.81
1680,8.82,28.72
1681,17.1,26.4
1682,21.86,32.73
1683,21.49,24.15
1684,21.35,33.63
1685,3.2,37.46
1686,8.45,35.95
1687,46.56,16.32
1688,16.04,29.03
1689,1.63,9.15
1690,20.05,29.63
1691,32.93,5.25
1692,33.16,5.5
1693,9.93,28.13
1694,13.84,28.52
1695,1.54,10.84
1696,21.48,24.45
1697,14.75,28.88
1698,19.9,34.19
1699,39.82,32.92
1700,12.46,37.57
1701,11.0,12.88
1702,40.48,5.97
1703,40.75,4.32
1704,20.29,22.16
1705,18.92,37.36
1706,4.43,8.08
1707,23.24,24.83
1708,22.18,17.59
1709,19.72,27.1
1710,20.53,18.16
1711,12.58,30.99
1712,18.22,24.56
1713,20.37,26.72
1714,31.55,29.74
1715,29.74,1.54
1716,19.86,21.31
1717,14.35,27.2
1718,7.01,29.67
1719,21.72,38.16
1723,17.63,27.4
1724,43.33,7.06
1725,20.06,32.57
1726,40.65,9.3
1727,22.87,25.59
1728,16.85,21.4
1729,35.13,9.18
1730,21.57,19.89
1731,22.82,19.55
1732,18.04,19.29
1733,41.87,28.22
1734,4.4,27.25
1735,2.31,37.69
1736,16.9,24.23
1737,18.34,21.98
1738,35.18,12.98
1739,9.17,33.76
1740,16.05,31.85
1741,15.48,27.59
1742,36.6,35.64
1743,17.61,25.55
1744,28.22,8.58
1745,17.09,25.85
1746,19.4,25.17
1747,12.09,27.17
1748,41.2,5.21
1749,5.8,7.67
1750,7.7,28.75
1751,21.19,26.39
1752,21.84,22.0
1753,45.57,5.39
1754,22.73,27.17
1758,7.88,38.25
1759,39.12,8.34
1760,20.2,17.53
1761,5.02,5.12
1762,3.37,37.59
1763,33.78,34.52
1764,47.04,34.54
1765,16.77,27.22
1766,24.0,34.99
1767,5.01,10.38
1768,44.9,25.78
1769,15.66,25.79
1770,31.73,3.09
1771,17.21,21.5
1772,14.72,19.06
1776,24.0,27.27
1777,8.38,35.1
1778,6.81,9.21
1779,16.4,23.84
1780,9.68,32.86
1781,19.52,18.6
1782,1.74,17.66
1783,10.91,36.8
1784,12.53,19.54
1785,27.81,29.9
1786,14.57,33.91
1787,21.63,38.52
1790,3.93,24.88
1795,24.0,27.61
1796,20.88,30.24
1797,31.18,4.44
1798,15.47,38.51
1799,28.86,6.71
1800,12.29,29.74
1801,22.44,24.76
1802,12.35,28.67
1803,24.0,32.35
1804,18.14,33.15
1805,4.32,38.59
1806,13.76,28.31
1810,23.77,26.29
1811,8.97,34.08
1812,24.0,25.63
1813,8.51,33.85
1814,10.28,35.37
1815,23.52,24.48
1816,6.48,7.19
1817,8.76,29.2
1818,22.96,25.55
1819,17.37,26.94
1820,19.81,25.93
1821,13.51,2.71
1822,19.1,25.98
1823,20.61,13.9
1824,42.44,32.44
1827,20.11,25.83
1828,13.91,26.82
1829,33.4,7.01
1830,41.04,28.31
1834,13.15,27.2
1835,25.84,37.9
1836,3.22,38.27
1837,21.85,32.79
1838,21.78,21.24
1842,20.64,36.82
1843,21.66,19.78
1844,19.39,16.11
1845,23.76,14.37
1846,20.46,23.16
1847,17.07,26.76
1848,41.21,15.11
1849,17.72,24.15
1850,21.14,20.65
1853,23.55,26.8
1854,17.9,29.85
1855,18.02,33.22
1856,12.56,35.07
1857,17.05,32.89
1858,15.91,8.08
1859,36.11,7.41
1860,22.75,37.68
1861,29.35,33.82
1862,22.4,34.49
1863,21.44,9.95
1864,0.78,20.46
1865,20.74,18.06
1866,23.54,19.97
1867,21.86,24.11
1868,16.77,39.17
1869,6.64,21.18
1870,22.82,33.16
1871,5.19,5.97
1872,32.68,5.52
1873,20.9,22.95
1874,43.73,19.59
1875,17.99,5.2
1876,13.91,27.96
1877,20.17,20.92
1880,44.45,15.25
1884,8.84,22.29
1887,21.49,20.86
1888,9.73,37.27
1889,5.9,36.4
1890,21.69,28.53
1891,31.77,14.86
1892,21.29,21.7
1893,1.44,35.33
1894,44.95,2.52
1895,24.0,28.9
1896,32.09,6.38
1897,12.72,33.19
1898,36.71,9.26
1899,23.35,25.51
1900,35.84,11.33
1901,15.64,7.56
1902,16.53,7.45
1903,23.99,15.79
1904,7.85,32.68
1905,22.01,19.36
1906,2.85,25.64
1907,9.42,16.08
1908,37.55,12.89
1909,16.09,18.03
1910,40.46,16.45
1911,19.81,29.79
1915,44.25,28.63
1916,3.11,6.45
1917,24.0,25.39
1918,7.23,7.43
1919,25.05,33.42
1920,16.63,26.9
1921,1.71,35.51
1922,16.54,20.08
1923,23.21,25.42
1924,1.42,2.94
1925,37.95,16.08
1926,2.94,35.62
1927,20.88,25.85
1928,18.04,24.46
1929,22.95,27.07
1930,21.15,24.62
1931,26.23,27.27
1932,33.22,37.11
1933,23.34,21.44
1937,40.65,6.8
1938,29.82,26.19
1939,20.41,27.05
1940,24.0,34.25
1941,34.48,35.3
1942,13.98,26.72
1943,15.68,19.33
1944,2.98,4.57
1947,31.88,15.67
1948,8.97,28.28
1949,20.49,27.51
1950,24.0,27.9
1951,17.07,22.61
1952,47.63,24.73
1953,4.13,37.72
1954,6.11,26.09
1955,38.2,3.17
1956,16.0,24.43
1957,7.52,37.4
1958,22.73,24.23
1959,12.89,29.16
1960,32.51,3.76
1961,34.61,33.02
1962,18.21,26.29
1963,36.13,8.7
1964,38.9,36.29
1965,15.61,19.91
1966,34.3,33.3
1967,17.14,27.14
1968,17.79,24.53
1969,21.82,24.87
1970,4.03,32.66
1971,42.17,5.74
1972,20.85,17.42
1973,9.19,8.09
1974,5.84,7.32
1975,45.21,9.92
1976,40.11,11.33
1977,37.13,35.2
1978,42.07,28.4
1979,17.97,6.53
1980,27.99,34.8
1981,19.2,28.93
1982,13.48,35.67
1986,22.96,32.61
1987,33.61,27.5
1988,3.08,33.74
1991,15.73,34.37
1992,21.83,35.76
1993,24.0,33.38
1994,8.3,17.05
1995,40.07,0.69
1996,19.79,37.83
1997,35.2,14.13
1998,23.55,26.57
1999,18.2,24.01
2000,23.56,30.71
2001,11.35,29.15
2002,16.29,36.15
2003,19.58,25.59
2004,37.31,8.58
2005,41.12,4.06
2006,41.77,28.62
2007,24.0,25.47
2008,24.48,31.93
2009,11.16,34.9
2010,31.78,14.4
2011,40.98,36.89
2012,16.13,26.85
2013,14.19,25.04
2014,41.85,17.15
2015,40.32,9.59
2016,31.3,11.08
2017,30.82,5.5
2018,2.98,8.98
