quadro,x_cm,y_cm
1570,39.42,12.82
1571,18.95,28.95
1572,17.35,23.7
1573,17.92,22.29
1574,17.4,22.74
1575,23.0,25.91
1576,40.26,1.58
1577,25.21,18.29
1578,23.0,26.66
1579,1.52,25.67
1580,9.73,28.74
1581,40.59,14.71
1582,9.06,19.88
1583,33.09,2.24
1584,19.2,24.77
1585,23.76,21.63
1586,10.5,29.71
1587,45.39,2.27
1588,11.97,20.84
1589,23.0,21.18
1590,24.64,17.99
1591,26.73,38.03
1592,44.12,9.66
1593,4.37,19.81
1594,20.27,22.92
1595,2.81,27.54
1596,16.33,14.74
1597,0.56,34.08
1598,40.18,17.66
1599,23.0,20.11
1600,15.18,36.94
1601,14.96,12.85
1602,3.32,30.44
1603,1.4,31.15
1604,42.17,37.02
1605,21.12,12.91
1606,1.87,24.3
1607,14.51,24.3
1608,3.98,21.68
1609,6.76,21.06
1610,23.0,26.67
1611,17.45,23.93
1612,9.37,26.76
1613,20.44,23.13
1614,14.26,24.86
1615,13.39,20.55
1616,14.89,26.02
1617,31.5,10.65
1618,14.81,36.46
1619,19.31,16.18
1620,12.3,24.02
1621,34.0,3.31
1622,21.71,23.91
1623,10.2,20.8
1624,18.87,18.37
1625,34.83,27.35
1626,12.77,33.65
1627,5.24,21.37
1628,15.58,19.47
1629,17.03,24.15
1630,23.0,30.31
1631,40.86,3.73
1632,23.0,21.0
1633,22.43,21.12
1634,15.66,36.35
1635,31.49,35.61
1636,22.14,20.32
1637,6.14,24.96
1638,21.62,16.29
1639,46.1,22.97
1640,27.39,25.72
1641,21.23,18.75
1642,10.95,36.19
1643,29.06,16.59
1644,8.6,13.93
1647,11.22,7.35
1648,20.63,19.37
1652,5.34,28.12
1653,17.21,1.64
1654,22.54,19.82
1655,29.53,33.43
1656,17.9,24.13
1657,19.41,21.59
1658,23.72,24.85
1659,35.37,26.08
1660,45.69,14.9
1661,45.66,7.33
1662,7.68,25.45
1663,7.67,33.58
1664,40.58,23.08
1665,16.02,18.59
1666,31.74,4.45
1669,36.45,21.49
1670,25.89,6.75
1671,3.16,22.17
1672,16.67,23.81
1673,15.3,19.5
1674,41.48,10.02
1675,45.22,9.17
1676,16.16,24.52
1679,23.0,29.07
1680,1.98,35.95
1681,44.22,8.51
1682,35.96,4.54
1683,23.0,20.84
1684,23.93,36.33
1685,26.34,38.4
1686,15.55,22.68
1687,26.64,18.97
1688,4.68,2.38
1689,21.05,18.42
1690,4.15,31.42
1691,4.78,37.35
1695,11.84,4.94
1696,20.16,23.78
1697,14.17,19.6
1698,7.6,29.86
1699,38.83,12.96
1700,26.29,15.56
1701,15.47,21.39
1702,14.35,22.55
1703,33.09,14.44
1704,18.8,25.96
1705,32.06,6.53
1706,8.73,15.09
1707,29.09,25.17
1708,15.07,22.19
1709,23.0,30.09
1710,30.65,13.04
1711,4.06,27.25
1712,35.47,36.87
1713,13.48,26.07
1714,12.72,35.89
1715,31.5,17.66
1716,20.93,30.31
1717,19.27,23.48
1718,6.0,28.12
1719,10.52,13.38
1720,9.5,6.53
1721,15.3,11.57
1722,24.51,2.8
1723,10.52,20.67
1724,12.26,24.08
1725,45.43,18.75
1726,19.9,18.54
1727,35.53,13.49
1728,43.06,14.78
1729,5.23,36.58
1730,12.05,3.97
1731,43.29,12.73
1732,42.95,6.35
1733,38.99,13.35
1734,11.81,36.71
1735,17.78,23.97
1736,0.6,37.6
1737,16.01,20.65
1738,15.96,31.44
1742,35.48,23.68
1743,11.78,20.09
1744,20.17,27.78
1745,37.33,34.67
1746,30.66,5.32
1747,13.0,29.73
1748,15.08,22.36
1752,40.46,2.0
1753,36.77,27.98
1754,47.84,14.12
1755,17.83,23.41
1756,13.05,25.78
1757,11.83,3.07
1758,19.86,20.4
1759,12.07,26.17
1760,18.37,22.78
1761,1.46,23.03
1764,1.85,33.52
1765,16.17,28.34
1766,15.8,21.8
1767,3.34,32.51
1768,19.14,24.02
1769,6.4,32.63
1770,31.94,6.46
1771,15.66,14.82
1772,17.77,19.51
1773,21.38,15.31
1776,31.07,14.95
1777,36.06,3.35
1778,37.09,8.65
1779,23.0,31.5
1783,14.71,23.39
1784,15.91,5.42
1785,45.44,14.12
1786,19.82,19.73
1787,31.04,15.04
1788,11.49,13.68
1789,2.86,35.68
1790,45.34,19.67
1791,41.69,37.79
1795,10.39,16.34
1796,4.98,22.71
1797,17.18,22.7
1798,4.98,5.91
1799,45.84,14.96
1800,21.08,22.41
1801,21.95,19.93
1802,11.92,31.95
1803,13.02,24.98
1804,11.44,36.98
1805,10.81,1.67
1806,12.29,28.48
1807,34.1,6.21
1811,2.9,28.08
1812,13.06,35.92
1815,23.0,34.38
1816,14.98,24.27
1817,8.7,25.15
1818,41.91,10.16
1819,20.52,13.96
1820,7.37,34.08
1821,0.79,9.68
1822,20.18,24.77
1823,2.34,32.58
1824,18.07,33.15
1825,37.27,13.13
1826,18.46,39.97
1827,5.81,7.18
1830,25.35,28.06
1831,21.31,27.14
1834,17.29,16.3
1837,13.17,20.55
1838,6.4,31.58
1839,10.06,30.1
1840,27.22,1.63
1841,16.19,13.48
1842,33.49,3.68
1843,0.82,29.2
1844,2.88,38.42
1845,3.41,27.91
1846,25.99,30.46
1847,38.76,12.95
1850,18.56,22.8
1851,30.23,25.02
1852,16.38,23.75
1853,15.08,13.87
1854,23.0,33.69
1855,27.24,25.82
1856,31.14,12.29
1857,44.84,10.53
1858,1.47,20.28
1859,17.14,21.77
1860,46.57,12.02
1861,15.82,25.75
1862,8.6,30.17
1863,23.0,20.69
1864,8.57,29.7
1865,16.29,22.61
1866,14.66,32.37
1867,15.54,22.26
1868,20.8,29.68
1869,14.0,2.3
1870,18.31,28.49
1871,15.99,28.27
1872,32.83,5.03
1873,17.49,36.78
1874,11.15,20.31
1875,12.02,20.26
1876,2.87,15.43
1877,5.61,22.84
1878,20.91,16.39
1879,19.28,21.98
1880,3.89,5.38
1881,39.96,0.82
1882,18.67,11.83
1883,2.3,11.53
1884,3.31,12.07
1885,28.5,26.29
1886,16.85,24.53
1887,12.19,24.34
1888,4.24,32.24
1889,13.81,4.43
1890,10.01,6.9
1891,21.15,28.1
1892,14.71,19.86
1893,13.19,28.46
1894,22.12,19.94
1895,14.48,39.62
1896,1.12,38.02
1897,20.43,13.92
1898,34.76,13.03
1899,10.36,26.23
1900,36.94,14.86
1901,38.55,10.39
1902,42.74,13.86
1903,18.08,24.01
1904,40.61,5.44
1905,44.07,11.1
1906,22.79,22.69
1907,9.75,27.58
1908,21.62,2.32
1909,7.44,23.68
1910,20.21,19.39
1911,19.58,15.84
1912,23.0,23.47
1913,10.89,4.24
1914,32.67,37.48
1915,8.68,23.06
1916,19.81,19.35
1917,33.88,37.48
1918,19.68,36.04
1919,17.25,17.94
1920,46.58,5.41
1921,28.14,15.54
1922,31.82,24.62
1923,47.23,24.07
1924,4.65,29.92
1925,18.78,26.12
1926,34.17,5.26
1927,42.28,11.97
1928,15.35,36.04
1929,42.7,15.45
1930,1.97,2.98
1931,32.41,17.93
1932,46.34,35.94
1933,17.83,24.14
1934,31.71,13.3
1935,16.86,23.53
1936,4.2,0.72
1937,23.88,22.25
1940,1.07,19.83
1941,7.37,27.52
1942,23.0,36.36
1943,35.8,15.55
1944,0.58,23.81
1945,44.68,12.86
1946,18.8,3.78
1947,28.47,4.81
1948,34.12,32.54
1949,16.62,28.01
1950,23.0,19.7
1951,16.29,21.5
1952,17.28,7.24
1953,23.0,37.12
1954,31.15,14.85
1955,17.02,9.47
1956,40.4,1.64
1957,44.3,29.51
1958,14.75,24.41
1959,22.23,15.01
1960,11.29,35.86
1961,12.13,5.37
1962,14.59,20.63
1963,8.32,28.59
1967,23.0,24.3
1968,20.4,11.29
1969,27.5,23.82
1970,15.49,34.25
1971,38.79,15.11
1972,40.35,22.27
1973,10.8,24.97
1974,36.91,3.09
1975,19.29,20.67
1976,32.16,5.39
1977,21.91,23.0
1978,38.5,15.21
1979,38.67,9.32
1980,23.0,28.92
1981,36.0,2.71
1982,0.71,23.39
1983,9.31,6.7
1984,17.24,35.51
1985,11.52,15.53
1986,30.65,11.81
1987,13.34,35.41
1988,21.93,21.17
1989,45.01,33.79
1990,40.55,5.14
1991,10.56,6.35
1992,16.74,20.13
1993,15.57,33.93
1994,8.27,23.51
1995,17.15,23.38
1996,33.02,2.96
1997,34.92,25.88
1998,17.56,28.33
1999,18.44,21.59
2000,21.54,24.51
2001,38.2,9.18
2002,4.37,12.95
2003,21.9,24.39
2004,18.06,23.49
2005,20.46,36.59
2006,35.19,10.07
2007,22.15,25.11
2008,27.04,1.36
2009,42.74,12.42
2010,17.61,23.89
2013,27.67,39.94
2014,38.73,34.59
2015,9.71,33.95
2016,18.58,23.01
2017,19.65,35.06
2018,10.42,27.49
2019,15.73,34.17
2020,20.57,19.53
2021,17.79,22.91
2022,22.24,2.5
2023,13.49,30.0
2024,23.7,14.78
2025,23.0,25.26
2026,18.43,23.5
2027,16.77,23.55
2028,11.4,8.62
2031,47.76,15.78
2032,31.02,38.48
2033,39.99,2.5
2034,45.26,10.96
2035,39.0,27.44
2036,35.48,2.9
2037,3.3,18.27
2038,3.46,14.63
2039,20.64,24.82
2040,22.18,21.66
2041,15.47,28.99
2045,12.18,30.25
2046,38.49,9.66
2047,23.0,36.04
2048,12.39,27.84
2049,45.32,11.73
2050,16.97,32.72
2051,0.78,27.83
2052,6.59,22.34
2053,10.83,13.82
2054,43.53,0.03
2055,2.71,29.31
2056,7.29,30.74
2057,33.46,9.17
2058,43.36,11.45
2059,20.83,23.84
2060,17.37,31.92
2061,15.26,23.23
2062,23.0,27.2
2063,17.2,16.87
2064,34.32,12.53
2065,45.78,5.13
2066,20.96,27.5
2067,2.7,30.12
2068,23.0,34.1
2069,12.42,20.63
2070,8.59,3.07
2071,30.88,6.97
2072,36.33,9.96
2073,35.56,1.72
2074,30.63,38.28
2075,18.24,3.36
2076,35.15,8.62
2077,18.12,22.2
2078,3.9,11.05
2079,19.86,16.32
2080,7.73,0.49
2081,16.91,9.44
2082,26.25,38.27
2083,13.83,1.03
2084,21.43,31.01
2085,32.42,22.18
2086,8.55,23.38
2087,28.4,24.05
2088,19.05,20.46
2089,42.87,13.48
2090,21.06,24.31
2091,9.33,2.65
2092,16.68,31.09
2093,16.0,19.75
2094,45.33,23.17
2095,41.92,15.49
2098,36.82,8.76
2102,6.01,2.06
2103,16.63,15.97
2104,21.54,22.74
2105,46.12,2.11
2106,39.61,6.61
2109,15.19,35.45
2110,22.66,19.48
2111,2.24,7.15
2112,6.51,34.8
2113,12.63,28.62
2114,14.21,21.55
2115,19.82,22.86
2116,6.4,36.27
2117,16.95,27.16
2118,23.0,35.81
2119,21.44,28.32
2120,17.73,21.47
2121,18.38,26.58
2122,15.15,24.78
2123,1.92,21.56
2127,44.36,12.51
2128,23.0,22.25
2129,6.12,13.45
2130,17.82,16.94
2131,21.67,23.45
2132,23.0,21.72
2133,21.81,21.07
2134,16.67,28.76
2135,23.0,27.99
2136,0.9,29.73
2137,23.0,29.57
2138,32.04,16.66
2139,38.79,2.99
2140,2.7,33.28
2141,45.37,5.23
2142,3.59,3.7
2143,29.99,37.28
2144,3.81,15.6
2145,39.11,8.68
2146,2.74,6.49
2147,23.21,17.5
2148,32.14,26.14
2149,6.59,13.86
2150,35.66,11.78
2151,34.79,13.89
2152,23.0,26.09
2156,15.35,38.4
2157,11.41,2.36
2158,14.81,19.6
2159,31.27,14.78
2160,18.11,38.08
2161,18.87,29.1
2162,20.66,14.03
2163,43.04,7.82
2164,5.75,22.03
2165,31.22,30.77
2166,43.13,8.23
2170,17.73,24.69
2171,38.76,18.4
2172,9.44,22.1
2173,34.33,12.21
2174,19.18,27.32
2175,23.0,29.72
2176,15.27,18.11
2177,19.94,12.7
2178,6.91,29.22
2179,32.55,4.02
2180,32.13,1.65
2181,10.32,15.8
2182,10.99,7.14
2183,23.0,25.4
2184,15.69,31.43
2185,20.34,23.68
2186,16.62,22.98
2187,34.87,17.21
2188,17.41,32.83
2189,21.26,33.12
2192,4.87,13.59
2193,10.01,20.35
2194,21.51,15.69
2195,35.85,4.56
2196,42.11,6.34
2200,10.29,38.1
2201,40.63,7.44
2202,44.28,5.6
2203,42.05,14.51
2204,19.89,22.43
2207,2.88,23.95
2208,41.89,9.81
2209,4.59,27.82
2210,23.0,33.25
2211,24.39,4.78
2214,13.29,29.45
2215,35.87,5.29
2216,3.55,5.22
2217,42.95,11.5
2218,23.07,10.81
2219,23.0,38.12
2220,14.4,28.7
2221,46.12,6.11
2222,8.41,8.35
2223,2.16,22.04
2226,15.27,37.99
2227,2.85,35.69
2228,44.45,27.18
2229,30.57,7.26
2230,22.54,13.81
2231,44.57,28.22
2232,9.12,26.8
2233,3.86,19.74
2234,44.17,39.88
2235,45.05,3.73
2236,4.68,20.79
2240,44.22,36.72
2241,13.64,33.51
2242,15.89,22.72
2246,14.83,24.0
2247,2.1,28.75
2248,23.0,36.87
2249,21.71,16.8
2250,10.96,9.26
2251,43.86,10.86
2252,15.33,23.25
2253,9.13,36.22
2254,21.93,23.28
2255,8.46,15.08
2256,42.2,6.59
2257,8.85,2.11
2258,23.0,29.11
2262,9.51,31.04
2263,5.32,27.17
2264,35.23,2.12
2265,40.64,4.83
2266,9.96,30.66
2267,5.48,12.44
2268,8.75,13.28
2269,33.31,29.6
2270,18.45,17.62
2271,18.67,34.81
2272,3.38,6.79
2273,37.74,8.03
2274,15.92,26.34
2275,4.35,25.33
2276,20.49,21.24
2277,20.84,6.71
2278,23.0,29.98
2279,1.91,7.41
2280,34.22,0.09
2281,40.08,24.43
2282,7.16,37.79
2283,32.98,36.21
2284,32.8,11.26
2285,32.3,27.32
2286,16.85,23.78
2287,3.87,35.04
2288,21.76,24.72
2289,23.0,36.94
2290,6.78,5.09
2291,7.53,32.12
2292,17.57,20.7
2293,4.33,37.5
2294,20.7,19.55
2295,8.85,29.62
2296,17.33,22.46
2297,17.3,23.86
2298,11.71,2.91
2299,33.43,13.45
2300,14.24,32.95
2301,22.19,23.2
2302,45.01,17.72
2303,31.6,12.32
2304,41.51,12.93
2305,41.39,13.59
2306,11.23,10.81
2307,2.97,35.82
2308,42.67,15.37
2309,27.55,27.82
2310,22.06,27.43
2311,39.45,12.93
2312,20.8,8.24
2313,16.24,21.8
2314,16.64,38.49
2315,14.62,30.73
2316,15.38,30.63
2317,43.4,13.14
2318,35.57,4.42
2319,20.71,2.87
2320,26.67,5.27
2321,32.89,33.33
2324,32.0,7.27
2325,36.23,30.0
2328,15.66,20.69
2329,41.07,14.82
2330,38.04,9.15
2331,23.0,36.23
2332,11.44,31.67
2333,44.03,29.91
2334,18.84,37.84
2338,10.97,22.55
2339,14.09,31.82
2340,42.5,14.93
2341,14.92,31.36
2342,1.21,24.38
2343,18.25,14.62
2344,31.71,31.96
2345,27.07,2.71
2346,4.1,31.67
2347,23.85,31.2
2348,31.09,12.78
2349,3.51,34.77
2352,42.41,3.67
2355,7.08,15.81
2356,6.1,12.02
