quadro,x_cm,y_cm
1608,20.84,22.23
1609,17.53,18.77
1610,1.52,26.58
1611,35.6,7.77
1612,19.92,7.96
1613,24.95,21.08
1617,39.06,5.64
1618,31.25,26.4
1619,21.76,30.07
1620,11.57,26.19
1621,23.45,27.96
1622,17.29,15.09
1623,34.03,27.99
1624,37.41,10.79
1625,34.8,14.03
1626,26.0,30.52
1627,17.52,23.41
1628,11.87,29.04
1629,27.21,1.66
1630,5.59,30.97
1631,20.88,23.11
1632,5.96,36.09
1633,16.86,14.35
1634,26.0,22.65
1635,47.96,8.0
1636,23.17,23.89
1637,42.18,39.72
1638,18.99,23.93
1639,43.78,4.13
1640,16.16,0.05
1641,22.47,37.31
1642,25.5,37.89
1645,9.75,38.1
1646,20.35,38.33
1647,26.0,22.34
1648,16.7,23.06
1649,20.71,9.73
1650,47.92,11.08
1651,23.78,23.7
1652,23.07,20.79
1653,23.48,19.25
1654,31.64,27.76
1655,23.03,18.03
1656,17.17,22.39
1657,26.0,34.97
1658,24.87,34.05
1659,20.98,22.05
1660,37.43,7.53
1661,19.19,24.59
1662,13.1,36.96
1663,24.63,37.31
1664,18.78,2.17
1665,6.66,26.68
1666,6.63,33.83
1667,22.19,24.69
1668,21.12,31.34
1672,18.49,20.32
1673,16.19,31.28
1674,24.6,36.49
1681,26.0,29.51
1682,18.93,30.81
1683,15.77,19.19
1687,7.13,28.31
1688,26.58,35.89
1689,19.36,21.07
1690,22.36,21.53
1691,8.42,7.57
1692,41.96,30.05
1693,11.29,38.52
1694,18.15,36.38
1695,11.72,27.85
1696,22.07,16.33
1697,44.62,14.04
1698,40.83,12.16
1699,17.98,14.3
1700,19.58,22.48
1701,19.02,31.2
1702,5.43,29.48
1703,22.77,21.28
1704,10.79,33.21
1707,33.99,13.41
1708,26.0,33.63
1709,37.26,25.49
1710,17.56,16.33
1711,24.79,22.21
1714,16.38,23.62
1715,24.35,10.04
1716,26.0,25.77
1717,25.42,24.22
1718,21.05,22.64
1719,24.62,13.8
1720,40.28,8.79
1721,25.3,22.54
1722,3.24,15.8
1723,18.53,18.27
1724,36.03,10.74
1725,7.56,38.51
1726,7.96,8.18
1727,5.25,20.64
1728,16.43,21.68
1729,22.65,21.36
1730,2.95,11.49
1731,36.16,6.87
1732,12.42,27.47
1733,24.99,18.77
1734,41.32,13.42
1735,18.05,20.51
1736,5.37,23.89
1737,22.88,23.98
1738,32.39,21.66
1739,23.26,23.82
1740,26.0,28.85
1741,18.71,24.1
1742,16.43,23.16
1743,11.09,28.69
1744,6.95,29.43
1745,24.56,23.3
1746,35.59,23.22
1747,30.81,31.35
1748,23.45,15.74
1749,21.93,22.38
1750,23.36,21.0
1751,26.0,22.02
1755,28.03,29.16
1756,21.36,21.31
1757,20.02,22.68
1761,33.5,4.93
1762,28.84,34.76
1763,16.36,10.64
1764,42.04,28.71
1765,18.7,27.06
1766,31.19,23.81
1767,34.0,11.78
1768,38.24,5.18
1769,43.17,4.95
1770,11.6,3.48
1771,16.47,15.53
1772,33.13,2.64
1773,24.04,29.83
1774,25.52,14.15
1775,6.26,31.39
1779,18.06,15.91
1780,35.36,38.26
1781,21.97,28.61
1782,37.27,13.25
1783,8.55,0.11
1786,19.88,14.7
1787,11.12,36.4
1788,19.91,14.78
1789,22.01,13.48
1790,34.25,29.24
1791,3.47,35.84
1792,18.31,19.83
1793,16.18,29.08
1794,40.68,9.22
1795,18.51,18.37
1796,23.64,14.39
1797,34.89,16.06
1798,12.36,25.65
1799,2.43,0.69
1800,2.6,26.8
1801,5.46,17.07
1804,34.63,3.68
1805,16.88,33.14
1806,18.66,17.7
1807,19.49,33.91
1808,11.02,13.14
1809,27.12,28.21
1810,42.09,6.15
1811,20.99,24.66
1812,24.96,22.72
1813,8.53,30.06
1814,26.0,27.36
1815,21.42,16.49
1816,20.31,24.33
1817,26.0,25.52
1818,28.72,14.83
1819,13.34,9.17
1820,26.0,34.33
1821,21.12,18.77
1822,19.52,21.49
1823,18.97,37.32
1824,30.15,14.65
1825,17.56,20.5
1826,10.18,12.62
1830,26.0,35.68
1831,22.6,20.5
1832,22.07,27.64
1836,19.66,24.4
1837,22.16,17.5
1838,34.63,8.08
1839,36.97,28.91
1842,7.78,15.75
1843,23.35,12.47
1844,16.74,21.69
1845,8.47,38.32
1846,38.95,24.73
1847,5.96,22.5
1848,14.07,37.04
1849,33.54,3.08
1850,18.56,20.92
1854,22.32,25.68
1858,12.44,25.94
1859,19.52,27.57
1860,6.0,22.07
1861,22.78,22.33
1862,17.35,27.79
1863,23.14,21.91
1864,31.26,32.15
1865,42.22,2.43
1866,31.55,24.03
1867,47.8,33.82
1868,42.38,7.4
1869,20.61,13.89
1870,7.78,33.44
1871,25.01,14.55
1872,5.6,7.5
1873,17.53,11.91
1874,25.51,15.83
1875,2.1,10.17
1876,18.95,17.22
1877,23.34,14.29
1878,35.31,33.86
1879,5.48,33.81
1880,14.82,24.93
1881,19.92,14.36
1882,42.32,6.21
1885,43.27,9.98
1886,18.48,19.02
1887,43.19,4.49
1888,32.44,2.46
1889,20.01,22.56
1890,29.99,4.66
1891,18.37,21.22
1892,24.9,13.69
1893,35.56,19.43
1894,9.07,20.91
1895,33.36,25.6
1896,19.11,17.92
1897,22.74,26.17
1898,9.02,23.04
1899,22.17,21.38
1900,40.61,13.76
1901,13.1,23.75
1902,42.69,34.27
1903,8.26,32.9
1904,6.33,24.93
1905,9.31,37.58
1906,2.87,13.15
1907,44.61,3.59
1908,47.84,31.78
1909,13.29,38.17
1910,26.0,28.63
1911,42.91,2.74
1912,44.16,13.24
1913,22.48,24.12
1914,16.62,34.13
1915,3.14,21.48
1916,7.48,34.5
1917,20.79,18.36
1918,3.34,14.66
1919,2.78,38.06
1920,4.66,32.72
1921,38.48,38.06
1922,16.8,30.09
1923,9.56,22.72
1924,10.58,35.59
1925,32.19,1.65
1926,24.25,33.87
1927,20.25,22.87
1928,6.62,21.05
1929,23.39,21.1
1930,22.77,1.83
1931,12.99,30.61
1932,40.84,11.34
1933,44.79,10.9
1934,24.77,17.03
1935,16.58,15.69
1936,4.84,24.08
1937,26.0,30.62
1938,13.53,21.0
1939,14.74,19.02
1940,3.11,22.85
1941,15.46,25.83
1942,22.0,23.38
1943,11.88,1.57
1944,9.66,4.79
1945,46.65,19.62
1946,5.2,14.12
1947,26.0,32.07
1948,19.27,20.71
1949,26.0,32.89
1950,4.08,6.24
1953,9.94,36.72
1954,44.5,4.03
1955,17.96,36.89
1956,18.35,24.22
1957,36.49,3.61
1958,44.63,4.33
1959,21.78,24.41
1960,44.43,37.93
1961,19.16,20.99
1962,42.39,13.73
1963,25.06,23.19
1964,19.72,24.28
1965,37.74,6.41
1966,2.41,25.02
1967,44.13,6.24
1968,0.59,36.47
1969,20.49,21.02
1970,27.45,21.91
1973,22.82,20.87
1974,41.58,7.42
1975,4.77,13.03
1976,5.65,30.71
1977,7.57,3.13
1978,25.64,8.66
1979,12.74,0.85
1980,18.23,17.73
1981,23.74,24.18
1984,13.25,8.54
1985,36.66,4.53
1988,24.14,20.91
1989,20.35,15.45
1990,14.9,36.21
1991,18.92,22.66
1992,26.0,36.92
1993,0.56,21.4
1994,25.62,24.66
1995,34.47,3.07
1996,19.58,22.85
1997,26.0,28.67
1998,29.57,31.56
1999,19.63,23.69
2000,6.38,20.9
2001,22.21,13.9
2002,37.06,9.18
2003,45.17,18.39
2004,22.79,16.47
2005,19.27,31.83
2006,45.36,8.96
2009,7.4,36.54
2010,34.22,33.64
2011,45.28,15.18
2012,41.15,38.36
2013,17.71,24.51
2014,19.03,24.47
2015,11.53,6.11
2016,35.27,3.72
2017,10.36,27.71
2018,41.88,24.68
2019,18.06,21.09
2020,4.06,29.48
2021,44.04,35.53
2022,13.08,32.82
2023,21.11,21.5
2024,16.4,21.79
2025,35.33,29.45
2026,5.49,13.6
2027,8.33,33.84
2028,22.68,32.05
2029,3.37,24.84
2030,10.49,8.06
2031,22.27,21.48
2032,25.58,36.48
2033,29.87,34.71
2034,26.0,28.89
2035,30.82,5.17
2036,12.67,37.44
2037,18.72,13.86
2038,17.32,29.36
2039,21.91,38.18
2040,23.82,22.78
2041,19.83,22.87
2045,19.63,31.09
2046,26.0,37.76
2047,19.65,38.59
2048,4.29,4.17
2049,26.0,30.78
2050,24.96,18.07
2051,16.22,30.91
2052,19.33,38.51
2053,22.05,23.88
2054,6.66,28.44
2055,10.32,21.17
2056,42.24,11.52
2057,4.01,36.81
2058,19.51,23.64
2059,9.2,31.76
2062,5.58,27.94
2063,34.57,31.64
2064,24.3,29.31
2065,18.98,39.64
2066,19.26,22.72
2067,42.84,3.08
2068,17.89,16.56
2069,35.01,13.26
2070,18.03,34.81
2073,9.02,25.99
2074,38.07,7.91
2075,23.89,20.75
2076,2.55,3.24
2077,9.13,4.63
