quadro,x_cm,y_cm
1594,17.97,25.69
1595,11.41,6.94
1596,42.85,4.39
1599,19.48,32.62
1600,7.81,31.98
1601,21.51,23.41
1602,29.94,23.35
1603,17.14,17.03
1604,24.0,21.96
1605,22.97,20.93
1606,45.64,10.25
1607,24.0,34.03
1608,24.0,37.99
1609,24.0,32.42
1613,7.22,27.88
1614,9.98,13.48
1615,34.42,36.01
1616,24.0,27.98
1617,17.05,19.93
1618,26.0,35.88
1619,5.83,9.55
1620,20.55,26.4
1621,43.38,14.9
1622,15.03,36.34
1623,19.11,24.51
1624,24.0,32.68
1625,18.16,34.43
1626,8.33,10.65
1627,15.35,22.54
1628,10.98,7.7
1629,21.41,5.02
1630,22.52,34.6
1631,16.88,16.77
1632,47.38,11.94
1633,7.13,25.65
1634,24.0,36.61
1635,9.49,14.26
1636,36.46,7.52
1637,9.98,31.88
1638,46.32,26.7
1639,21.13,7.48
1640,31.74,5.71
1645,42.23,29.96
1646,46.2,26.29
1647,1.81,6.06
1648,20.16,25.7
1649,23.34,23.82
1650,33.79,0.52
1651,23.22,24.45
1652,22.68,32.38
1653,24.0,30.22
1656,5.01,32.73
1657,21.51,24.62
1658,16.42,25.8
1659,21.16,21.28
1660,23.01,18.86
1661,31.68,39.99
1662,23.8,21.96
1663,17.2,18.88
1664,15.8,25.61
1668,32.7,5.92
1669,22.65,19.93
1670,19.28,25.48
1671,16.49,29.57
1672,18.25,22.41
1673,46.03,6.49
1674,16.64,23.65
1675,9.73,36.15
1676,23.12,18.35
1677,11.59,6.37
1678,29.9,27.05
1681,2.04,8.7
1682,3.55,24.81
1683,15.5,36.35
1684,19.63,18.96
1685,8.36,37.64
1686,44.22,12.69
1690,22.68,33.89
1691,12.34,33.84
1692,22.17,16.32
1693,22.02,15.66
1694,41.25,20.47
1695,24.83,1.7
1696,33.05,13.59
1697,5.4,31.05
1698,21.99,22.32
1699,25.41,39.14
1703,30.1,30.96
1704,22.94,19.8
1705,5.33,28.29
1706,33.24,36.4
1707,14.23,36.16
1708,19.11,21.43
1709,24.0,23.65
1710,11.17,8.62
1711,23.29,17.83
1712,29.24,29.03
1713,6.76,15.32
1714,20.94,21.67
1715,24.0,33.44
1716,46.2,8.26
1717,21.81,21.81
1718,16.72,23.49
1719,32.01,3.49
1720,5.76,6.6
1721,19.13,28.0
1722,8.3,24.39
1723,38.27,9.74
1724,31.8,30.91
1725,22.77,14.86
1726,17.84,27.08
1729,42.02,32.12
1730,44.27,26.05
1731,7.71,12.71
1732,23.37,24.0
1733,10.18,27.83
1734,21.93,1.53
1735,40.1,38.37
1736,46.16,6.69
1737,44.19,28.75
1738,1.54,26.63
1739,35.37,38.2
1740,15.94,17.11
1741,21.17,18.95
1742,22.07,14.63
1743,2.77,31.38
1744,7.7,2.01
1745,21.46,24.08
1746,29.31,5.17
1747,2.97,14.56
1748,17.56,23.29
1751,39.64,14.0
1752,18.94,21.89
1753,5.32,21.73
1754,13.23,26.39
1755,20.73,35.22
1756,2.76,0.24
1757,18.89,24.12
1758,28.54,34.58
1759,2.63,0.38
1760,46.25,3.99
1761,10.29,8.6
1765,11.56,5.83
1766,20.32,22.21
1767,39.81,2.02
1768,19.57,18.42
1769,14.74,33.42
1770,3.31,19.47
1773,6.67,29.18
1774,23.59,23.68
1775,26.48,30.73
1776,23.15,33.01
1777,26.4,11.67
1778,42.98,22.51
1779,21.43,21.49
1780,19.65,32.33
1781,30.5,39.68
1782,45.61,6.87
1783,44.1,5.97
1784,19.65,16.68
1785,41.13,12.44
1786,21.5,14.69
1787,24.0,31.32
1788,18.65,23.02
1789,20.54,0.21
1790,32.87,37.61
1791,9.54,22.51
1792,7.4,24.66
1793,20.13,10.46
1794,41.6,34.45
1795,14.04,7.84
1798,19.29,23.6
1799,7.64,29.21
1800,16.98,22.43
1801,11.88,33.0
1802,24.0,25.45
1803,19.76,24.44
1804,30.45,33.2
1805,33.19,2.84
1806,44.37,9.52
1807,47.21,32.71
1808,5.36,24.04
1809,18.94,23.69
1810,27.95,37.23
1811,8.41,28.35
1812,10.71,17.0
1813,14.06,37.73
1814,9.08,15.94
1815,23.41,22.32
1818,7.51,28.29
1819,17.55,15.6
1820,36.35,32.98
1821,9.68,28.94
1825,16.48,21.65
1829,25.49,32.41
1830,42.45,3.9
1831,11.06,33.87
1832,16.48,38.31
1833,21.25,25.21
1834,6.9,26.93
1835,42.41,14.26
1836,7.88,21.61
1837,3.19,29.7
1838,18.98,23.57
1839,11.4,11.52
1840,46.59,39.32
1841,24.0,31.74
1842,34.96,18.74
1843,21.54,26.54
1844,7.63,9.03
1845,21.51,23.37
1846,17.04,22.85
1847,18.42,9.98
1848,24.0,22.45
1851,22.04,35.26
1852,45.58,8.2
1853,17.02,24.58
1854,29.5,3.36
1855,2.57,22.6
1856,30.21,26.92
1857,16.8,38.34
1858,14.07,37.86
1859,18.75,21.96
1860,19.82,21.96
1861,16.98,23.98
1862,19.24,24.89
1863,23.17,29.89
1864,6.61,27.96
1865,24.0,38.2
1866,22.23,29.22
1867,18.74,18.59
1868,22.09,20.32
1869,37.2,36.81
1870,17.28,20.71
1871,16.69,19.42
1872,39.66,3.65
1873,18.92,21.84
1874,41.89,7.47
1875,19.43,14.59
1876,17.71,35.02
1877,24.0,37.44
1878,3.57,6.3
1879,24.0,30.86
1880,16.6,23.92
1881,40.54,11.87
1882,26.58,1.36
1883,8.12,20.36
1884,20.88,36.87
1885,18.94,20.49
1886,18.29,26.19
1887,11.19,24.81
1888,13.99,32.72
1889,22.31,19.88
1890,20.03,23.38
1891,16.09,23.93
1892,45.09,6.73
1893,22.94,19.12
1894,46.81,23.16
1895,11.37,38.43
1898,5.68,27.63
1899,2.99,22.47
1900,12.67,33.07
1901,12.12,31.73
1902,20.24,22.07
1903,11.51,27.49
1904,11.03,21.53
1905,30.1,33.18
1906,24.0,37.13
1907,8.23,8.5
1908,1.41,13.74
1909,6.59,4.52
1910,17.61,24.89
1911,18.21,25.24
1912,21.31,18.62
1913,47.23,33.93
1914,22.3,19.2
1915,3.57,27.51
1916,43.21,34.24
1917,29.97,23.65
1918,24.0,22.13
1919,9.31,32.16
1920,18.12,22.99
1921,22.72,19.69
1924,20.65,24.15
1925,9.52,24.3
1926,10.11,32.94
1927,8.49,22.82
1931,16.28,24.28
1932,44.55,32.58
1933,40.86,33.96
1934,17.03,22.82
1935,12.08,16.46
1936,43.75,4.4
1937,45.02,29.72
1938,23.44,7.4
1939,27.16,10.4
1940,15.29,23.84
1941,7.89,15.36
1944,17.0,25.32
1945,7.61,32.64
1946,16.23,24.23
1947,21.31,18.57
1948,16.76,23.22
1949,16.09,2.25
1950,14.76,26.63
1951,17.28,15.91
1952,36.27,32.64
1953,1.1,18.34
1954,7.66,7.94
1957,35.94,32.43
1958,19.97,20.58
1959,16.24,24.72
1960,45.03,32.23
1961,24.0,24.77
1962,11.53,22.49
1963,33.72,0.49
1964,8.63,6.48
1965,20.93,22.53
1966,17.85,23.5
1967,17.6,16.49
1968,37.1,15.34
1969,20.48,22.81
1970,24.0,29.66
1971,18.14,24.79
1972,22.88,18.24
1973,43.05,32.39
1974,24.0,36.04
1975,17.83,36.64
1976,19.23,22.09
1977,10.52,2.25
1978,34.56,24.75
1979,2.68,37.41
1980,29.48,25.52
1981,21.74,30.3
1982,17.46,22.64
1983,5.5,30.27
1984,7.25,25.93
1985,10.47,24.24
1986,34.02,11.59
1987,21.63,22.27
1988,37.51,19.15
1989,20.47,23.68
1990,14.58,30.88
1991,18.82,24.98
1992,10.37,21.94
1993,23.02,14.6
1994,33.77,12.78
1995,40.33,28.09
1996,20.22,14.77
1997,18.3,21.59
1998,22.73,25.65
1999,8.77,30.26
2000,46.21,3.38
2001,15.45,18.82
2002,5.45,37.81
2003,24.0,33.38
2004,18.69,23.64
2005,40.4,5.4
2006,6.52,32.51
2009,20.64,24.42
2010,0.03,15.93
2014,23.48,34.26
2015,24.0,28.34
2016,20.77,31.67
2017,41.05,30.14
2018,18.97,19.62
2019,20.19,15.58
2020,33.67,5.36
2021,20.65,22.95
2022,38.44,5.8
2023,17.73,22.2
2024,22.34,22.44
2025,11.71,33.87
2026,12.43,24.77
2027,20.68,26.1
2028,14.6,14.68
2029,45.96,14.16
2030,19.85,24.62
2031,21.63,19.81
2032,16.83,35.68
2033,20.44,21.46
2034,20.58,18.32
2035,21.47,19.63
2036,8.63,29.5
2037,28.09,33.75
2038,24.0,28.23
2039,46.56,13.21
2040,17.61,24.31
2041,16.05,16.94
2042,18.74,26.27
2043,13.64,26.85
2044,37.11,39.31
2045,8.19,4.27
2046,35.6,26.53
2050,21.43,21.22
2051,12.05,27.04
2052,18.39,22.29
2053,24.0,28.7
2054,18.02,21.79
2055,24.0,37.77
2056,3.75,11.85
2057,7.04,23.02
2058,22.97,21.94
2059,32.13,16.55
2060,23.49,25.06
2061,3.54,14.42
2062,9.38,24.42
2063,24.0,37.9
2064,24.0,29.39
2065,18.37,35.27
2066,19.11,24.98
2067,23.2,24.82
2068,10.57,30.14
2069,22.58,23.37
2070,21.3,23.82
2071,37.43,0.0
2072,40.59,18.74
2073,46.56,9.37
2074,23.43,22.84
2075,19.79,21.66
2076,16.71,14.84
2077,41.87,9.16
2078,42.19,34.68
2079,9.47,29.91
2080,17.14,15.31
2081,21.6,23.73
2082,38.16,29.18
2083,24.0,29.27
2084,11.71,31.44
2085,8.77,11.37
2086,40.62,23.89
2087,27.99,10.96
2088,11.12,22.3
2089,23.5,21.07
2090,39.57,23.59
2091,24.0,29.34
2092,16.24,8.8
2093,35.08,6.5
2094,19.15,16.29
2095,36.04,11.9
2096,34.83,11.33
2097,44.15,21.46
2098,32.57,29.76
2099,36.59,6.7
2100,38.75,34.62
2101,12.39,11.52
2102,22.7,21.0
2103,18.5,35.01
2104,33.91,10.52
2105,20.21,26.67
2106,24.0,25.79
2107,14.14,29.56
2108,21.98,3.52
2109,20.03,10.14
2110,19.61,23.39
2111,37.08,34.93
2112,20.92,23.04
2113,14.36,30.67
2114,31.6,13.93
2117,18.44,24.82
2121,22.8,20.86
2122,24.0,37.07
2123,15.8,19.93
2124,19.76,23.67
2125,41.27,1.56
2126,34.15,3.5
2127,31.5,4.31
2128,9.34,27.18
2129,22.03,20.2
2130,16.17,21.26
2131,23.37,28.55
2132,37.37,2.21
2133,7.94,7.1
2136,17.51,24.24
2137,18.37,19.77
2138,30.54,23.86
2139,46.44,1.66
2140,3.97,37.14
2141,16.63,32.0
2142,40.83,13.01
2143,8.07,11.95
2144,32.16,24.43
2145,3.15,38.53
2146,23.54,24.27
2147,13.6,31.91
2148,1.69,5.49
2149,24.0,32.45
2150,14.01,25.78
2151,18.31,23.14
2152,20.45,23.67
2153,42.51,11.9
2154,39.02,15.52
2155,24.0,24.86
2156,37.63,26.56
2157,18.9,15.83
2160,4.41,9.97
2161,20.28,36.19
2162,37.76,28.48
2163,21.26,37.45
2164,18.65,26.49
2165,41.66,37.76
2166,11.0,25.43
2167,32.13,12.12
2168,23.37,21.01
2169,6.57,20.35
2170,18.5,15.0
2171,35.76,31.11
2172,45.41,12.9
2173,27.75,15.42
2174,46.07,24.61
2175,5.38,9.15
2176,17.68,29.05
2177,15.86,25.07
2178,16.58,18.17
2179,5.07,25.09
2180,36.59,8.93
2183,21.71,24.75
2184,18.87,21.51
2185,22.47,18.02
2186,4.96,23.54
2187,35.34,10.51
2188,23.22,19.82
2189,16.81,18.45
2190,24.0,29.39
2191,17.36,22.35
2192,38.79,36.41
2193,3.87,32.3
2194,11.53,1.45
2195,17.46,24.39
2196,4.74,29.72
2197,24.0,32.91
2198,25.44,31.67
2199,22.03,20.81
2200,30.64,25.58
2201,13.61,25.74
2202,8.81,4.64
2203,21.3,22.74
2204,21.89,25.57
2205,18.04,16.81
2206,12.37,24.18
2207,16.1,15.22
2208,1.96,14.27
2209,19.25,22.26
2210,21.8,22.75
2211,12.51,23.31
2212,20.87,19.1
2213,1.8,27.28
2214,5.43,34.68
2215,7.32,35.31
2216,15.84,23.87
2217,19.61,16.33
2218,47.18,12.45
2219,15.83,21.72
2220,21.29,32.83
2221,21.77,23.78
2222,19.86,25.0
2223,15.64,23.31
2224,26.22,26.9
2225,8.46,22.76
2226,35.18,26.99
2227,46.16,39.05
2228,35.0,31.65
2229,21.43,4.19
2230,24.0,21.73
2231,24.0,35.39
2232,35.2,35.96
2233,4.85,32.14
2234,14.23,22.3
2235,6.52,24.75
2236,7.58,30.48
2237,19.02,25.08
2238,43.78,35.45
2239,24.0,29.49
2244,42.46,2.61
2245,19.43,25.75
2246,20.27,25.65
2247,6.35,22.33
2248,4.23,29.53
2249,15.71,25.52
2250,24.0,30.86
2251,10.64,38.41
2252,9.39,31.08
2253,16.21,23.88
2254,20.12,23.49
2255,41.2,33.17
2256,16.63,23.13
2257,19.31,30.05
2258,24.0,22.09
2259,35.63,2.53
2260,17.8,23.33
2261,30.54,3.69
2262,19.89,16.13
2263,1.62,13.97
2264,7.01,2.99
2265,15.52,22.99
2266,39.94,23.53
2267,21.9,32.24
2268,8.55,34.81
2269,20.75,23.12
2270,38.98,18.49
2271,21.1,22.67
2272,26.25,38.07
2273,39.01,22.54
2274,7.6,24.01
2275,17.03,21.53
2276,24.0,32.03
2277,24.0,38.12
2278,4.35,31.89
2279,18.24,36.21
2280,16.87,30.45
2281,22.38,19.18
2282,28.84,13.34
2283,23.27,15.85
2284,11.72,32.61
2285,22.7,33.62
2286,22.73,17.04
2287,22.4,16.84
2288,45.31,2.65
2289,18.45,24.31
2290,42.58,10.61
2291,7.43,32.32
2292,17.29,32.88
2293,8.21,7.54
2294,9.41,24.01
2295,12.15,8.31
2296,2.91,7.74
2297,24.0,33.15
2298,20.43,21.31
2299,10.88,13.89
2300,41.41,3.49
2301,18.06,22.78
2302,21.47,8.3
2303,6.4,30.72
2304,22.45,23.36
2305,16.73,22.73
2306,33.09,5.47
2307,15.47,16.54
2308,20.88,19.56
2309,22.38,27.75
2310,23.57,30.37
2311,18.47,23.01
2312,23.56,21.22
2313,28.67,22.03
2314,9.94,10.2
2315,33.81,24.74
2316,11.32,3.96
2317,24.0,22.79
2318,8.02,31.12
2321,45.3,12.52
2324,24.0,34.14
